Id,SalePrice
2735,133248.159086017
2736,142742.0329125703
2737,125403.32096076212
2738,129204.14064569183
2739,162837.55763301067
2740,127954.00040065587
2741,145620.6232052857
2742,151035.69556937754
2743,151673.70042893835
2744,152467.01632719478
2745,136873.76799414447
2746,132185.62870674266
2747,133643.6428829521
2748,115645.83223058614
2749,128002.11452048739
2750,132659.17947226585
2751,130232.98415699735
2752,202052.4204575795
2753,152536.5952002483
2754,193864.06977547382
2755,131352.65147153832
2756,86984.50458155914
2757,63385.87294939135
2758,84789.95846046499
2759,155670.98620920713
2760,129042.05661729735
2761,149315.58476469663
2762,145471.9080498394
2763,181625.79101613813
2764,127477.65522602593
2765,262932.08038306294
2766,137375.1089207619
2767,91571.80730113391
2768,129619.00000453457
2769,125118.6686653195
2770,137927.06584676448
2771,118951.87170096305
2772,114406.01707483108
2773,144016.3026847635
2774,136774.96943479762
2775,121843.40634321587
2776,139527.881587137
2777,141888.20436944292
2778,118686.36673027676
2779,120749.5657155335
2780,102385.89781483002
2781,100259.85075915448
2782,97929.31359880367
2783,103865.8701306668
2784,128181.79952084477
2785,137183.4399653171
2786,65762.08444588505
2787,118610.58732929913
2788,76775.39508791536
2789,171223.41674114708
2790,94388.0898384355
2791,118635.86000967654
2792,67304.93451749782
2793,168631.83445650205
2794,106102.43261731873
2795,123404.62494244527
2796,99374.01934476734
2797,174412.0759974382
2798,109973.27846597355
2799,118436.24140227301
2800,66875.49607949083
2801,109071.7329318201
2802,134078.71915429967
2803,145663.96901916576
2804,121983.02934961372
2805,93154.63626776922
2806,81700.47705925086
2807,152510.97439494662
2808,153443.47140724745
2809,139846.44230726062
2810,134304.48293269705
2811,156692.81087991872
2812,149931.85676164532
2813,142399.7478605925
2814,145390.01185369832
2815,92313.41282746816
2816,261281.62783932788
2817,146705.52036582967
2818,136545.48496091593
2819,163139.35453954607
2820,144677.0613905728
2821,111101.42320307695
2822,187437.36204516338
2823,244314.0017462008
2824,174946.63312713764
2825,122916.07297751469
2826,137166.1037844779
2827,138368.87446590423
2828,227032.9963571342
2829,222559.98751467065
2830,214960.41852695277
2831,170892.75886942045
2832,249849.5997402051
2833,288684.4075505272
2834,210115.27209477779
2835,210848.9093457056
2836,185923.69164217866
2837,144625.74168090118
2838,144923.59908805488
2839,171516.74490265574
2840,198352.5479471181
2841,199930.09197629496
2842,227149.19793654105
2843,156892.86277448176
2844,161848.49828187967
2845,123448.27710423464
2846,210519.90461841619
2847,199263.8476472909
2848,209279.65913043302
2849,200885.42919813516
2850,269296.97748068295
2851,223312.02882526655
2852,226635.60188828263
2853,237199.74569698694
2854,142090.74810274984
2855,201067.96284651183
2856,196343.46169408603
2857,182849.63447228714
2858,192992.80333491424
2859,134214.4482327897
2860,123489.82336374406
2861,129688.6169630633
2862,193491.18544311196
2863,128880.76230397512
2864,253215.11193284724
2865,137413.48403450116
2866,134578.1041339449
2867,90154.15110625379
2868,97086.91549962386
2869,120659.75382727047
2870,134536.1994030629
2871,79669.99061597556
2872,48989.851393730656
2873,97069.8386347534
2874,134222.80717363645
2875,122376.31113237103
2876,160570.67011937534
2877,135187.87725248828
2878,167092.4979487326
2879,137465.3739317349
2880,101725.24053970793
2881,144131.5391414686
2882,171356.91861215793
2883,186274.05043216166
2884,177679.78275107595
2885,187227.97782415498
2886,209587.48890567422
2887,94164.39454494783
2888,130961.27262044344
2889,58825.30169304086
2890,82419.1047173674
2891,141003.2791398279
2892,53507.41111187017
2893,96373.5021271765
2894,55773.24702474961
2895,327355.13333338755
2896,286256.5060157599
2897,190044.43222129456
2898,135399.0537529492
2899,214426.83565901418
2900,156847.02626406588
2901,207413.55344452965
2902,204647.94083800956
2903,335162.84884981596
2904,347100.82226746745
2905,102993.7424543992
2906,201451.93323160263
2907,112274.02174109886
2908,133341.8734435358
2909,133893.03317401247
2910,79971.27630863755
2911,78872.91343790288
2912,146571.71997754305
2913,84289.40723929269
2914,75955.92754914692
2915,78103.08671249314
2916,81418.18583744718
2917,157901.6816662513
2918,112321.43990839247
2919,218849.0856452455
